p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00707463741372	0.39017523462	GO:0051962	b	5	positive regulation of nervous system development	348; 706; 976; 1272; 1382; 1523; 2119; 2335; 3280; 3675; 3897; 5063; 5270; 5764; 6498; 6925; 6935; 7162; 7804; 7976; 8904; 9037; 9139; 11075; 51738; 51760; 53335; 23242; 23499; 23566; 23768; 57556; 64211; 124925; 127833	ENSG00000005884; ENSG00000196628; ENSG00000198910; ENSG00000063015; ENSG00000123146; ENSG00000103528; ENSG00000112902; ENSG00000146242; ENSG00000092421; ENSG00000018236; ENSG00000104435; ENSG00000115414; ENSG00000171517; ENSG00000114315; ENSG00000130203; ENSG00000119866; ENSG00000135919; ENSG00000105894; ENSG00000148516; ENSG00000136603; ENSG00000257923; ENSG00000157017; ENSG00000185070; ENSG00000106078; ENSG00000089116; ENSG00000214078; ENSG00000244405; ENSG00000104290; ENSG00000078699; ENSG00000100300; ENSG00000157193; ENSG00000143320; ENSG00000143858; ENSG00000077264; ENSG00000127603	415	278
0.00711909245898	0.13763578754	GO:0032421	c	4	stereocilium bundle	2059; 4641; 5205; 8842; 9497; 9732	ENSG00000197879; ENSG00000151491; ENSG00000081923; ENSG00000033867; ENSG00000128512; ENSG00000007062	42	22
0.00712219330101	0.113126351118	GO:0050794	b	3	regulation of cellular process	29; 70; 108; 166; 174; 302; 306; 324; 333; 348; 351; 388; 403; 65985; 472; 477; 481; 482; 595; 678; 684; 706; 197370; 773; 785; 797; 822; 827; 889; 891; 904; 949; 961; 976; 978; 1000; 1062; 1183; 1184; 1196; 1198; 165082; 22955; 1263; 1269; 1277; 1278; 1280; 445; 1316; 1363; 1364; 1381; 1382; 1388; 1454; 1490; 1513; 1523; 1592; 1601; 1607; 1647; 1687; 1723; 1730; 1795; 1848; 1946; 1952; 1958; 1993; 2014; 222658; 2059; 2065; 2113; 2119; 2173; 2180; 2192; 2218; 2239; 2245; 2257; 2317; 2321; 2335; 126017; 2487; 2495; 2556; 2596; 2622; 2719; 2730; 2791; 2801; 2846; 2869; 2886; 2888; 2898; 2904; 2913; 2934; 3077; 3092; 3115; 145226; 3280; 3309; 3382; 3486; 3488; 3491; 3588; 3643; 3654; 3675; 3716; 3720; 3838; 3841; 3897; 3899; 3911; 3912; 3915; 3958; 4008; 4023; 4045; 4059; 4094; 4139; 4162; 4259; 4282; 4300; 4335; 4487; 4501; 4502; 4609; 4641; 4739; 4741; 4744; 4780; 4811; 4842; 4854; 4861; 4922; 4935; 4940; 5063; 5118; 5125; 5139; 5148; 5152; 5167; 5205; 5216; 5228; 5270; 5331; 5338; 5347; 5348; 55827; 5452; 5462; 5521; 5523; 5530; 5570; 5576; 5764; 5890; 5892; 5929; 5966; 170082; 55655; 6275; 6281; 6284; 22921; 6496; 6498; 6618; 6665; 6667; 6781; 6790; 6868; 6884; 6890; 55762; 6925; 6935; 6623; 7003; 55785; 7045; 7048; 7089; 7091; 7153; 7157; 7162; 7184; 7273; 7357; 7373; 7431; 7447; 7464; 400713; 7508; 7543; 171392; 7576; 7586; 7620; 7627; 5711; 7695; 7707; 55904; 7767; 7770; 7776; 7804; 7813; 7855; 7976; 7978; 8036; 8363; 8364; 8379; 729288; 8450; 8490; 8526; 8553; 8555; 8600; 8605; 8609; 8614; 8673; 8787; 8788; 8795; 8826; 8842; 8904; 8934; 8994; 9037; 9039; 9056; 9066; 9079; 9124; 9134; 9175; 9197; 9227; 126626; 9246; 9455; 9459; 9462; 9482; 9516; 9619; 9649; 285598; 9668; 9732; 9738; 9775; 9787; 9792; 9869; 23499; 9924; 9928; 10052; 10071; 10123; 10154; 10235; 10344; 10444; 10533; 10541; 10553; 10656; 10681; 10687; 56155; 10788; 10849; 10874; 11013; 1839; 11037; 11061; 11065; 11075; 11122; 11128; 11156; 11166; 56475; 170589; 11200; 11274; 11278; 339500; 149428; 89884; 3688; 51265; 79088; 79132; 51421; 79230; 7769; 346389; 79651; 79685; 79692; 79735; 79776; 79788; 79789; 79848; 79872; 79929; 79977; 79990; 374928; 80115; 112950; 7035; 80223; 80264; 80315; 220929; 441027; 342892; 80781; 342926; 80854; 221044; 57659; 81488; 81848; 114815; 147657; 147841; 246184; 246330; 115273; 49854; 203523; 57549; 50484; 3007; 50848; 116496; 51058; 51065; 51083; 51141; 51191; 51277; 84061; 84100; 199704; 51412; 134187; 84253; 84265; 84273; 84329; 84334; 51643; 51738; 84527; 51760; 84622; 84669; 84687; 84851; 84883; 84889; 84901; 84914; 84924; 85458; 53335; 151887; 282974; 8334; 152007; 53820; 53827; 25805; 87178; 54463; 54541; 729993; 54617; 54622; 54715; 80119; 54816; 9139; 54875; 284252; 153222; 284323; 54997; 284391; 55066; 55137; 55166; 55184; 55243; 22926; 22941; 121268; 23001; 23002; 55771; 23094; 23111; 55885; 285268; 55893; 23168; 23181; 23240; 23242; 121665; 23432; 23551; 23566; 23576; 23589; 23612; 23635; 23637; 23705; 23768; 140461; 56704; 56849; 56893; 56937; 89781; 55809; 57139; 286527; 57186; 122786; 57402; 57409; 57459; 90233; 57504; 57530; 57541; 57547; 90321; 57556; 57560; 57619; 57657; 57662; 57677; 57690; 91687; 90637; 221785; 90864; 169841; 222236; 255027; 91664; 4287; 25778; 25825; 91461; 25999; 26052; 26098; 91663; 26137; 26164; 91862; 91975; 124751; 26512; 59348; 92162; 23034; 26751; 80267; 387338; 26996; 27040; 27086; 255738; 1272; 27306; 60401; 64211; 158399; 10125; 53834; 126695; 59338; 26575; 124925; 94241; 4814; 29118; 55841; 127833; 29780; 128272; 128344; 128486; 161291; 84219; 390927; 23216; 129138; 129303; 27022; 63876; 63898; 63977; 63978; 64093; 6503; 64284; 64344; 64393; 326624; 64599; 162962; 163071; 359845; 359948; 65055; 65123; 27252; 169270	ENSG00000134954; ENSG00000090857; ENSG00000164938; ENSG00000175063; ENSG00000091136; ENSG00000135473; ENSG00000175414; ENSG00000130856; ENSG00000197061; ENSG00000113739; ENSG00000131115; ENSG00000172888; ENSG00000111859; ENSG00000143198; ENSG00000137815; ENSG00000148180; ENSG00000134107; ENSG00000106078; ENSG00000165495; ENSG00000109832; ENSG00000167110; ENSG00000130203; ENSG00000168890; ENSG00000157837; ENSG00000102786; ENSG00000173846; ENSG00000124440; ENSG00000145703; ENSG00000083307; ENSG00000184979; ENSG00000069482; ENSG00000175707; ENSG00000129675; ENSG00000147596; ENSG00000078699; ENSG00000143858; ENSG00000100124; ENSG00000102755; ENSG00000127603; ENSG00000197594; ENSG00000213923; ENSG00000130702; ENSG00000130707; ENSG00000176386; ENSG00000179820; ENSG00000196967; ENSG00000048392; ENSG00000127989; ENSG00000104611; ENSG00000213676; ENSG00000197566; ENSG00000118263; ENSG00000184489; ENSG00000100099; ENSG00000105270; ENSG00000168264; ENSG00000121207; ENSG00000159479; ENSG00000197747; ENSG00000010704; ENSG00000165623; ENSG00000113070; ENSG00000244405; ENSG00000135919; ENSG00000157017; ENSG00000105290; ENSG00000106829; ENSG00000119630; ENSG00000151694; ENSG00000141510; ENSG00000077942; ENSG00000160305; ENSG00000152439; ENSG00000117481; ENSG00000118640; ENSG00000249459; ENSG00000127946; ENSG00000179833; ENSG00000156587; ENSG00000162434; ENSG00000102158; ENSG00000120334; ENSG00000118922; ENSG00000108018; ENSG00000145687; ENSG00000255529; ENSG00000126787; ENSG00000165752; ENSG00000163513; ENSG00000178150; ENSG00000143153; ENSG00000180263; ENSG00000156475; ENSG00000068489; ENSG00000133104; ENSG00000089327; ENSG00000161888; ENSG00000172575; ENSG00000173258; ENSG00000243646; ENSG00000042286; ENSG00000164576; ENSG00000171365; ENSG00000169174; ENSG00000101181; ENSG00000066427; ENSG00000018236; ENSG00000168394; ENSG00000163625; ENSG00000107938; ENSG00000161048; ENSG00000110092; ENSG00000108061; ENSG00000143320; ENSG00000112078; ENSG00000147257; ENSG00000067082; ENSG00000173567; ENSG00000158427; ENSG00000104722; ENSG00000189171; ENSG00000011347; ENSG00000100302; ENSG00000142192; ENSG00000180834; ENSG00000105894; ENSG00000183765; ENSG00000128512; ENSG00000006606; ENSG00000173890; ENSG00000256087; ENSG00000169744; ENSG00000117877; ENSG00000073464; ENSG00000106789; ENSG00000131669; ENSG00000104435; ENSG00000095739; ENSG00000114315; ENSG00000065717; ENSG00000163251; ENSG00000159842; ENSG00000138771; ENSG00000178573; ENSG00000176953; ENSG00000118217; ENSG00000118193; ENSG00000162998; ENSG00000197959; ENSG00000115137; ENSG00000162105; ENSG00000136068; ENSG00000104946; ENSG00000135862; ENSG00000048540; ENSG00000128908; ENSG00000167874; ENSG00000186918; ENSG00000133636; ENSG00000182963; ENSG00000164434; ENSG00000175787; ENSG00000105879; ENSG00000155926; ENSG00000117222; ENSG00000214078; ENSG00000166598; ENSG00000169189; ENSG00000158164; ENSG00000143164; ENSG00000172667; ENSG00000196776; ENSG00000143387; ENSG00000131080; ENSG00000106333; ENSG00000223865; ENSG00000063015; ENSG00000205517; ENSG00000148154; ENSG00000129667; ENSG00000138083; ENSG00000076716; ENSG00000153904; ENSG00000176896; ENSG00000001631; ENSG00000198538; ENSG00000131747; ENSG00000266964; ENSG00000102967; ENSG00000158769; ENSG00000077274; ENSG00000188321; ENSG00000174516; ENSG00000010803; ENSG00000189143; ENSG00000130303; ENSG00000103942; ENSG00000118523; ENSG00000044574; ENSG00000139219; ENSG00000147145; ENSG00000165349; ENSG00000120659; ENSG00000136938; ENSG00000100300; ENSG00000091844; ENSG00000164692; ENSG00000154767; ENSG00000081051; ENSG00000074181; ENSG00000105738; ENSG00000182240; ENSG00000172572; ENSG00000076321; ENSG00000100285; ENSG00000221923; ENSG00000006837; ENSG00000084092; ENSG00000267041; ENSG00000167996; ENSG00000109255; ENSG00000076826; ENSG00000141837; ENSG00000179335; ENSG00000078328; ENSG00000187079; ENSG00000129244; ENSG00000002822; ENSG00000213799; ENSG00000125457; ENSG00000088538; ENSG00000187678; ENSG00000171517; ENSG00000136110; ENSG00000249242; ENSG00000162032; ENSG00000257923; ENSG00000185070; ENSG00000143248; ENSG00000144218; ENSG00000185379; ENSG00000089250; ENSG00000162924; ENSG00000115461; ENSG00000143614; ENSG00000150764; ENSG00000183853; ENSG00000005889; ENSG00000124496; ENSG00000141013; ENSG00000020577; ENSG00000177519; ENSG00000005884; ENSG00000140832; ENSG00000135549; ENSG00000111331; ENSG00000273079; ENSG00000172794; ENSG00000065361; ENSG00000022556; ENSG00000108370; ENSG00000143624; ENSG00000095261; ENSG00000160445; ENSG00000188042; ENSG00000105499; ENSG00000163141; ENSG00000011454; ENSG00000189067; ENSG00000109854; ENSG00000158825; ENSG00000129194; ENSG00000150093; ENSG00000099139; ENSG00000148450; ENSG00000143375; ENSG00000184216; ENSG00000163132; ENSG00000182481; ENSG00000131773; ENSG00000163032; ENSG00000088992; ENSG00000122986; ENSG00000196646; ENSG00000081760; ENSG00000124225; ENSG00000091986; ENSG00000123146; ENSG00000067208; ENSG00000223547; ENSG00000197782; ENSG00000065882; ENSG00000197780; ENSG00000175868; ENSG00000185559; ENSG00000181450; ENSG00000168209; ENSG00000170832; ENSG00000156675; ENSG00000130751; ENSG00000197548; ENSG00000138646; ENSG00000146674; ENSG00000026025; ENSG00000142871; ENSG00000131981; ENSG00000047644; ENSG00000104976; ENSG00000181315; ENSG00000152518; ENSG00000003436; ENSG00000178381; ENSG00000160803; ENSG00000143126; ENSG00000125629; ENSG00000182107; ENSG00000177981; ENSG00000147202; ENSG00000188822; ENSG00000166426; ENSG00000100592; ENSG00000140575; ENSG00000180573; ENSG00000143379; ENSG00000173267; ENSG00000172748; ENSG00000136153; ENSG00000142065; ENSG00000130544; ENSG00000198346; ENSG00000237515; ENSG00000134982; ENSG00000127418; ENSG00000078687; ENSG00000031691; ENSG00000198873; ENSG00000144744; ENSG00000159251; ENSG00000196267; ENSG00000175445; ENSG00000076706; ENSG00000189334; ENSG00000153933; ENSG00000134504; ENSG00000116044; ENSG00000154153; ENSG00000077264; ENSG00000143878; ENSG00000134057; ENSG00000068831; ENSG00000073060; ENSG00000003147; ENSG00000186017; ENSG00000167550; ENSG00000125285; ENSG00000198910; ENSG00000183742; ENSG00000243244; ENSG00000158290; ENSG00000120708; ENSG00000183621; ENSG00000213658; ENSG00000107438; ENSG00000149311; ENSG00000077080; ENSG00000120889; ENSG00000105928; ENSG00000205277; ENSG00000138814; ENSG00000163848; ENSG00000188677; ENSG00000114279; ENSG00000165959; ENSG00000070444; ENSG00000182916; ENSG00000198732; ENSG00000085552; ENSG00000140451; ENSG00000118620; ENSG00000136997; ENSG00000171843; ENSG00000174282; ENSG00000197024; ENSG00000008083; ENSG00000144791; ENSG00000184619; ENSG00000106261; ENSG00000155957; ENSG00000136040; ENSG00000104290; ENSG00000073803; ENSG00000073711; ENSG00000103528; ENSG00000160191; ENSG00000153071; ENSG00000182389; ENSG00000112902; ENSG00000068137; ENSG00000141543; ENSG00000125148; ENSG00000197238; ENSG00000107679; ENSG00000104218; ENSG00000182985; ENSG00000164418; ENSG00000101850; ENSG00000149782; ENSG00000160179; ENSG00000173947; ENSG00000143630; ENSG00000127580; ENSG00000148516; ENSG00000138035; ENSG00000136603; ENSG00000091656; ENSG00000068615; ENSG00000011677; ENSG00000267680; ENSG00000023909; ENSG00000198466; ENSG00000198464; ENSG00000139926; ENSG00000151491; ENSG00000187244; ENSG00000121210; ENSG00000005483; ENSG00000180626; ENSG00000106692; ENSG00000248483; ENSG00000007062; ENSG00000197497; ENSG00000114019; ENSG00000166851; ENSG00000198822; ENSG00000196090; ENSG00000184349; ENSG00000204519; ENSG00000174307; ENSG00000121454; ENSG00000121101; ENSG00000092421; ENSG00000187140; ENSG00000136267; ENSG00000104369; ENSG00000188227; ENSG00000175305; ENSG00000121851; ENSG00000159167; ENSG00000095596; ENSG00000078295; ENSG00000089116; ENSG00000172020; ENSG00000185565; ENSG00000149735; ENSG00000136895; ENSG00000087586; ENSG00000108821; ENSG00000081377; ENSG00000042493; ENSG00000196154; ENSG00000170310; ENSG00000182185; ENSG00000028277; ENSG00000183718; ENSG00000185305; ENSG00000104964; ENSG00000069966; ENSG00000146830; ENSG00000135842; ENSG00000156968; ENSG00000187193; ENSG00000197928; ENSG00000181722; ENSG00000151726; ENSG00000146242; ENSG00000075391; ENSG00000197372; ENSG00000155465; ENSG00000240972; ENSG00000119866; ENSG00000138175; ENSG00000170558; ENSG00000197296; ENSG00000139318; ENSG00000035115; ENSG00000198429; ENSG00000162878; ENSG00000173275; ENSG00000173276; ENSG00000138778; ENSG00000133059; ENSG00000127920; ENSG00000143147; ENSG00000129315; ENSG00000138772; ENSG00000169359; ENSG00000102302; ENSG00000116141; ENSG00000185591; ENSG00000167380; ENSG00000176444; ENSG00000164463; ENSG00000124575; ENSG00000139988; ENSG00000103540; ENSG00000136828; ENSG00000115290; ENSG00000142632; ENSG00000113966; ENSG00000212993; ENSG00000142227; ENSG00000196214; ENSG00000182263; ENSG00000141738; ENSG00000130818; ENSG00000185088; ENSG00000183145; ENSG00000188060; ENSG00000196911; ENSG00000167562; ENSG00000116717; ENSG00000137871; ENSG00000089091; ENSG00000122694; ENSG00000068885; ENSG00000185527; ENSG00000187955; ENSG00000108819; ENSG00000182718; ENSG00000044459; ENSG00000120738; ENSG00000163106; ENSG00000240694; ENSG00000188559; ENSG00000057935; ENSG00000116962; ENSG00000114302; ENSG00000081923; ENSG00000196628; ENSG00000116406; ENSG00000108771; ENSG00000128298; ENSG00000182871; ENSG00000141956; ENSG00000129219; ENSG00000256683; ENSG00000145908; ENSG00000148606; ENSG00000107105; ENSG00000183688; ENSG00000197037; ENSG00000115414; ENSG00000171105; ENSG00000256053; ENSG00000018625; ENSG00000117280; ENSG00000114861; ENSG00000113742; ENSG00000108518; ENSG00000197879; ENSG00000109472; ENSG00000124839; ENSG00000145391; ENSG00000153048; ENSG00000164011; ENSG00000143458; ENSG00000157193; ENSG00000162086; ENSG00000155657	10247	6495
0.00712920392972	0.0919667306934	GO:0005543	m	3	phospholipid binding	273; 302; 306; 348; 889; 949; 2596; 2869; 2886; 3092; 4139; 5205; 5216; 5338; 8605; 8826; 8904; 9066; 9619; 10788; 80115; 84100; 51760; 23001; 23566; 23612; 25851; 26751; 10125; 59338; 127833	ENSG00000127946; ENSG00000073060; ENSG00000172575; ENSG00000011347; ENSG00000081923; ENSG00000171517; ENSG00000128298; ENSG00000103528; ENSG00000205356; ENSG00000116141; ENSG00000140575; ENSG00000174307; ENSG00000001631; ENSG00000141738; ENSG00000107679; ENSG00000163625; ENSG00000105499; ENSG00000160179; ENSG00000130203; ENSG00000145703; ENSG00000108518; ENSG00000198873; ENSG00000035115; ENSG00000172020; ENSG00000214078; ENSG00000078053; ENSG00000182718; ENSG00000129219; ENSG00000113966; ENSG00000143858; ENSG00000138772	350	239
0.00718946497361	0.201544668093	GO:0048469	b	4	cell maturation	351; 891; 3280; 5139; 5452; 6496; 6790; 7855; 9928; 9985; 80336; 51083; 23114; 26047	ENSG00000174469; ENSG00000163531; ENSG00000114315; ENSG00000172572; ENSG00000028277; ENSG00000142192; ENSG00000163251; ENSG00000100918; ENSG00000087586; ENSG00000069482; ENSG00000101104; ENSG00000118193; ENSG00000134057; ENSG00000138083	152	83
0.00726499502591	0.113126351118	GO:0048468	b	3	cell development	70; 302; 324; 348; 351; 388; 403; 472; 678; 706; 773; 785; 891; 1000; 1277; 1280; 1301; 1382; 1523; 1601; 1730; 1946; 1952; 2119; 2192; 2317; 2335; 2487; 2596; 2904; 2934; 3280; 3491; 3675; 3897; 3911; 3912; 3915; 4045; 4094; 4133; 4147; 4487; 4744; 4842; 4854; 5063; 5139; 5205; 5270; 5452; 5530; 5764; 6275; 6281; 6443; 6496; 6498; 6665; 6781; 6790; 6925; 6935; 7003; 7048; 23022; 7157; 7273; 7373; 7431; 7804; 7855; 7976; 8450; 8470; 8600; 8609; 8826; 8904; 8994; 9037; 9079; 9497; 23499; 9928; 9985; 10052; 10154; 10319; 10533; 11061; 11075; 89884; 3688; 79789; 79977; 80336; 80781; 57549; 50848; 51083; 51738; 51760; 84570; 84687; 84879; 85458; 53335; 152007; 25805; 9139; 54852; 23111; 23114; 23168; 23242; 23566; 23768; 122786; 57493; 57530; 57556; 57619; 26047; 26052; 91663; 27086; 1272; 53834; 126695; 124925; 4237; 29118; 127833; 27022; 63978; 64284; 359845	ENSG00000197959; ENSG00000136068; ENSG00000122694; ENSG00000091136; ENSG00000135862; ENSG00000185070; ENSG00000158290; ENSG00000184349; ENSG00000188517; ENSG00000121454; ENSG00000137815; ENSG00000092421; ENSG00000182963; ENSG00000148180; ENSG00000137819; ENSG00000106078; ENSG00000197548; ENSG00000109832; ENSG00000169744; ENSG00000026025; ENSG00000159167; ENSG00000178573; ENSG00000083307; ENSG00000069482; ENSG00000175707; ENSG00000172020; ENSG00000214078; ENSG00000078699; ENSG00000185565; ENSG00000143858; ENSG00000108821; ENSG00000127603; ENSG00000174469; ENSG00000028277; ENSG00000152518; ENSG00000130702; ENSG00000095739; ENSG00000147202; ENSG00000138083; ENSG00000143320; ENSG00000140575; ENSG00000118263; ENSG00000162998; ENSG00000158769; ENSG00000197747; ENSG00000179820; ENSG00000138175; ENSG00000050555; ENSG00000163069; ENSG00000135919; ENSG00000244405; ENSG00000127418; ENSG00000170558; ENSG00000157017; ENSG00000159251; ENSG00000134982; ENSG00000104290; ENSG00000077942; ENSG00000100300; ENSG00000139219; ENSG00000138771; ENSG00000077264; ENSG00000143878; ENSG00000134057; ENSG00000074181; ENSG00000172572; ENSG00000187140; ENSG00000100285; ENSG00000150093; ENSG00000198910; ENSG00000163513; ENSG00000141837; ENSG00000132561; ENSG00000187079; ENSG00000149311; ENSG00000133104; ENSG00000108819; ENSG00000117122; ENSG00000138814; ENSG00000171517; ENSG00000136110; ENSG00000173706; ENSG00000165959; ENSG00000081923; ENSG00000085552; ENSG00000078018; ENSG00000155657; ENSG00000257923; ENSG00000187955; ENSG00000018236; ENSG00000182718; ENSG00000143126; ENSG00000089250; ENSG00000141510; ENSG00000063015; ENSG00000087586; ENSG00000033867; ENSG00000101104; ENSG00000150764; ENSG00000060718; ENSG00000120659; ENSG00000144791; ENSG00000142192; ENSG00000136040; ENSG00000005884; ENSG00000196628; ENSG00000100918; ENSG00000168389; ENSG00000273079; ENSG00000154556; ENSG00000163531; ENSG00000103528; ENSG00000163132; ENSG00000153071; ENSG00000182389; ENSG00000130203; ENSG00000112902; ENSG00000104435; ENSG00000183688; ENSG00000115414; ENSG00000142871; ENSG00000114315; ENSG00000196154; ENSG00000119866; ENSG00000163251; ENSG00000148516; ENSG00000136603; ENSG00000129194; ENSG00000114861; ENSG00000105894; ENSG00000124839; ENSG00000143375; ENSG00000129116; ENSG00000182871; ENSG00000157193; ENSG00000139926; ENSG00000118193; ENSG00000147596	2060	1385
0.0074559059521	0.39017523462	GO:0002446	b	5	neutrophil mediated immunity	29; 306; 6868; 55904; 8673	ENSG00000118640; ENSG00000138772; ENSG00000005483; ENSG00000159842; ENSG00000151694	27	16
0.00758288592438	0.0743122820589	GO:0005201	m	2	extracellular matrix structural constituent	1277; 1278; 1280; 1301; 2192; 3912; 3915; 7373	ENSG00000060718; ENSG00000077942; ENSG00000135862; ENSG00000139219; ENSG00000108821; ENSG00000187955; ENSG00000164692; ENSG00000091136	67	36
0.00773134546803	0.39017523462	GO:0048706	b	5	embryonic skeletal system development	1277; 1280; 1301; 5125; 6667; 6935; 7048; 79925; 8788; 9775; 79977	ENSG00000060718; ENSG00000185559; ENSG00000148516; ENSG00000185591; ENSG00000152582; ENSG00000139219; ENSG00000141543; ENSG00000083307; ENSG00000108821; ENSG00000099139; ENSG00000163513	127	59
0.00780019466992	0.21161173282	GO:0000902	b	4	cell morphogenesis	324; 348; 351; 388; 403; 773; 785; 1000; 1272; 1277; 1280; 1382; 1454; 1523; 1601; 1946; 1952; 2059; 2192; 2245; 2317; 2335; 2596; 2904; 2934; 3280; 3897; 3911; 3912; 3915; 4133; 4147; 4487; 4744; 5063; 5530; 6275; 6281; 6284; 6498; 6781; 6790; 23022; 7804; 7813; 7976; 79925; 8609; 8826; 8904; 8994; 9037; 9928; 10154; 10319; 10533; 11061; 3688; 79140; 79735; 79977; 89884; 80781; 51134; 84100; 51760; 84570; 53335; 152007; 25805; 22832; 55785; 23111; 23114; 23242; 23499; 23566; 23637; 23705; 23768; 122786; 57493; 57530; 57556; 57560; 57619; 123811; 26052; 91663; 92482; 27086; 53834; 4237; 28981; 127833; 29780; 128486; 23216; 63978; 64284; 359845	ENSG00000197959; ENSG00000136068; ENSG00000257923; ENSG00000067208; ENSG00000091136; ENSG00000135862; ENSG00000065882; ENSG00000184349; ENSG00000188517; ENSG00000121454; ENSG00000092421; ENSG00000148180; ENSG00000018236; ENSG00000197548; ENSG00000152582; ENSG00000130203; ENSG00000159167; ENSG00000083307; ENSG00000147596; ENSG00000172020; ENSG00000214078; ENSG00000143858; ENSG00000108821; ENSG00000127603; ENSG00000213923; ENSG00000130702; ENSG00000104946; ENSG00000173588; ENSG00000143375; ENSG00000140575; ENSG00000118263; ENSG00000197747; ENSG00000179820; ENSG00000138175; ENSG00000050555; ENSG00000134982; ENSG00000170558; ENSG00000122970; ENSG00000197296; ENSG00000104290; ENSG00000077942; ENSG00000138771; ENSG00000077264; ENSG00000143878; ENSG00000102302; ENSG00000100285; ENSG00000198910; ENSG00000141837; ENSG00000113966; ENSG00000132561; ENSG00000180263; ENSG00000133104; ENSG00000117122; ENSG00000138814; ENSG00000188677; ENSG00000171517; ENSG00000136110; ENSG00000173706; ENSG00000160050; ENSG00000078018; ENSG00000122694; ENSG00000068885; ENSG00000185070; ENSG00000106078; ENSG00000143126; ENSG00000143320; ENSG00000087586; ENSG00000127418; ENSG00000144791; ENSG00000189171; ENSG00000142192; ENSG00000136040; ENSG00000273079; ENSG00000214413; ENSG00000163531; ENSG00000103528; ENSG00000163132; ENSG00000153071; ENSG00000182389; ENSG00000112902; ENSG00000133393; ENSG00000139926; ENSG00000183688; ENSG00000182985; ENSG00000115414; ENSG00000095739; ENSG00000114315; ENSG00000011454; ENSG00000196154; ENSG00000119866; ENSG00000139219; ENSG00000136603; ENSG00000114861; ENSG00000150093; ENSG00000124839; ENSG00000129116; ENSG00000182871; ENSG00000157193; ENSG00000135315; ENSG00000151491; ENSG00000118193	1306	977
0.00804365783298	0.120932235006	GO:0070482	b	3	response to oxygen levels	472; 481; 891; 1263; 1277; 1490; 1958; 2113; 3654; 4508; 4519; 4540; 4842; 5228; 5764; 6781; 6868; 7157; 7184; 8614; 8994; 9124; 10533; 5837; 80315; 139341; 54541; 64344	ENSG00000134954; ENSG00000144791; ENSG00000105894; ENSG00000143153; ENSG00000068976; ENSG00000198727; ENSG00000113739; ENSG00000107438; ENSG00000168209; ENSG00000149311; ENSG00000197548; ENSG00000198786; ENSG00000159167; ENSG00000173846; ENSG00000124440; ENSG00000113742; ENSG00000119630; ENSG00000198899; ENSG00000069509; ENSG00000118523; ENSG00000151694; ENSG00000166598; ENSG00000141510; ENSG00000120738; ENSG00000184216; ENSG00000089250; ENSG00000108821; ENSG00000134057	302	212
